key_medium| matching_medium| image_url| museum
Bronze|Bronze|http://www.dia.org/user_area/comping/79.23.jpg|detroit
Bronze|Cast bronze|http://www.dia.org/user_area/comping/79.43.jpg|detroit
Bronze|Bronze with brown patina and red-gold lacquer|http://www.dia.org/user_area/comping/81.695.jpg|detroit
Bronze|Bronze|http://www.dia.org/user_area/comping/81.703.jpg|detroit
Bronze|Bronze|http://www.dia.org/user_area/comping/81.910.jpg|detroit
Bronze|Bronze|http://www.dia.org/user_area/comping/82.27-S1.jpg|detroit
Bronze|Bronze|http://www.dia.org/user_area/comping/F70.33.jpg|detroit
Bronze|Bronze|http://www.dia.org/user_area/comping/F82.198-S1.jpg|detroit
Bronze|Bronze, parcel-gilt patina, on original onyx base|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971656-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973680-WEB.jpg|lacma
Bronze|Bronze with dark green patina|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974205-WEB.jpg|lacma
Bronze|Bronze with black patina|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971426-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31962921-WEB.jpg|lacma
Bronze|Bronze, mounted on wood|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972862-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972671-WEB.jpg|lacma
Bronze|Bronze with brown patina|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973854-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973876-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31813054-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-3614172-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969935-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971713-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31961731-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970593-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34817510-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973512-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973498-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973526-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973553-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31515890-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31834434-WEB.jpg|lacma
Bronze|Bronze on verde antico base|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-1713739-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833684-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31272782-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773158-WEB.jpg|lacma
Bronze|Gilt bronze, gilt bronze socle and plinth|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31835064-WEB.jpg|lacma
Bronze|Bronze with traces of silver and gilding|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31834378-WEB.jpg|lacma
Bronze|Bronze, cast by Charles Crozatier|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31976647-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31834419-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31299268-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31832474-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773719-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773866-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773810-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773774-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773783-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31834586-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773796-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773852-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773607-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773628-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31834601-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31978054-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-35337070-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-35325620-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-35318341-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31832698-WEB.jpg|lacma
Bronze|Bronze on original brass-inlaid wood socle|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-2800673-WEB.jpg|lacma
Bronze|Bronze on original brass-inlaid wood socle|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31341598-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31396192-WEB.jpg|lacma
Bronze|Bronze relief in modern ebonized wood frame with bronze mounts|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34314367-WEB.jpg|lacma
Bronze|Bronze on bronze and marble base|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31776604-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-33981685-WEB.jpg|lacma
Bronze|Bronze (Barbédienne cast no. 23)|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31272696-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31541221-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31515972-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31832964-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833034-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833048-WEB.jpg|lacma
Bronze|Bronze with marble base|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31515840-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31515926-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833020-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31832992-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833152-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833104-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31832978-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833076-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833124-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833090-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833195-WEB.jpg|lacma
Bronze|Bronze plaquette|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833347-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833482-WEB.jpg|lacma
Bronze|Bronze on gilded bronze and granite base|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31832858-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31776645-WEB.jpg|lacma
Bronze|Gilt bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31777219-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833426-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833468-WEB.jpg|lacma
Bronze|Bronze on modern wooden bases|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31707996-WEB.jpg|lacma
Bronze|Bronze with brown patina|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31770181-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833650-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31770509-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833699-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833293-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833306-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31833334-WEB.jpg|lacma
Bronze|Bronze|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31834700-WEB.jpg|lacma
